id,genre
3C0aSwAQLci81tIuPeqNNS,singer-songwriter
37i9dQZF1EIhkeucoxGhUI,singer-songwriter
37i9dQZF1DWTyjRnMgESue,singer-songwriter
0veFt6IucyoQeQ0c1yGAeF,singer-songwriter
6vlfmQFw2FOXJYCHpBNIMH,singer-songwriter
0afoXHjrTavq6NUTwAKy5K,singer-songwriter
7s3l2wSfDgkrEkcKiEvr1p,singer-songwriter
3d2tEw0bwOO37KtaQNe8ky,singer-songwriter
3Is2oRjOmgfUuZVHUVNaWI,singer-songwriter
0p8hydGf9XYkeXd8OM1Dav,singer-songwriter
6mRRGF4klfgUzbD2ZKOCq0,ska
37i9dQZF1EIga94c2zaOqu,ska
37i9dQZF1DX3MU5XUozve7,ska
37i9dQZF1DX7WJ4yDmRK8R,ska
37i9dQZF1EId0pHOJhDWzp,ska
6iFEI1damDBupX6JlPzxZG,ska
6j8sJcBCC8aFcWL4okWjpo,ska
47rkwR5M2jy7ZPoEMCRD8X,ska
5NmTCJa0Wx4urcsYYEhaaj,ska
2Zjpbt5gePS3kmqcmMXzYp,ska
37i9dQZF1DWZd79rJ6a7lp,sleep
37i9dQZF1DWYcDQ1hSjOpY,sleep
37i9dQZF1DX03b46zi3S82,sleep
37i9dQZF1EIeVl2ozSlc3i,sleep
5FmmxErJczcrEwIFGIviYo,sleep
2FgM6E92iFcPhS4nuvGdV8,sleep
7q4bsGZt7Uwkc3yZdu342B,sleep
37i9dQZF1DWXlntHTG08uC,sleep
68JXTKfqFZEWO1DQRdVndh,sleep
37i9dQZF1DXdJ5OFSzWeCS,sleep
4tkoS1To30gijT7K7BEJob,songwriter
37i9dQZF1EIhkeucoxGhUI,songwriter
37i9dQZF1DWTyjRnMgESue,songwriter
6TKtRiB7LWHZC5pqXVMCIy,songwriter
6ImNOviNuIzoFI18GJhwPh,songwriter
37i9dQZF1DWWzN91i1LVSo,songwriter
37i9dQZF1DX1dd5WKvvHTC,songwriter
37i9dQZF1DXdbTERrLjYkP,songwriter
37i9dQZF1EFCXQeQGoO7Oj,songwriter
37i9dQZF1DX9nWj0Ba73K5,songwriter
37i9dQZF1EQntZpEGgfBif,soul
37i9dQZF1DXaXDsfv6nvZ5,soul
73sIU7MIIIrSh664eygyjm,soul
37i9dQZF1DX62Nfha2yFhL,soul
60JtvIJEITzy8R2WxmxHQD,soul
37i9dQZF1DWY12BqhkMFW2,soul
37i9dQZF1EIcMbGxNGUuZo,soul
6qSfxb9ebq6GDC8SrUy3w7,soul
37i9dQZF1DWWvhKV4FBciw,soul
37i9dQZF1DXdc0DUqaW3MZ,soul
37i9dQZF1DWZ27zYbfKITD,soundtracks
3vDe8D64ytZRKXt0AsJT0B,soundtracks
37i9dQZF1DX1tz6EDao8it,soundtracks
35yGQTVyq7i2ifyAXvFRN4,soundtracks
37i9dQZF1DXb69UWhjrXsW,soundtracks
5EDgZp2NmTbnp8yrEfoASh,soundtracks
4EK9SMjyBQvhnMYpMSATy6,soundtracks
37i9dQZF1DXar0WmW5YgAc,soundtracks
7fuZK3prfRJh5Q3sS6hZBm,soundtracks
6WDQ9y2yyrLjs3rfIkuD2L,soundtracks
5DDYy3potdieEBk4V95cT2,spanish
0dexh2j27EfJtsncx1vjhW,spanish
37i9dQZF1DX6BbeVFYBeZs,spanish
6o5RV6butrAw2Hl2CRkxlx,spanish
37i9dQZF1DX5Vpt0fhumU1,spanish
2fmR0eY6n2z91OTC9QuHul,spanish
37i9dQZF1EIfDaAjvyftbX,spanish
37i9dQZF1DX0AlIMO7qw9c,spanish
37i9dQZF1DZ06evO0Eu59K,spanish
2JVM633lspfBWgR6yl2XJA,spanish
0vvXsWCC9xrXsKd4FyS8kM,study
37i9dQZF1EIfMdgv54LYV9,study
471N195f5jAVs086lzYglw,study
66ObUW8grgqgWyFemzkWqm,study
3WLDIcG4Cx2UOPy0rbFhQn,study
37i9dQZF1DWSSrwtip3vZP,study
5pw7Jx8qUTsrwUDTNW4cU1,study
2bEFmnh84Bq86GC4uFziql,study
4B5bM83LBjcqtX32WPizQE,study
64RPMv6diX1BqleA9rI00a,study
51bvnhYEkGgaVAHTfhooDQ,summer
60rhEOpaeZLVHyZ4rE6YFJ,summer
37i9dQZF1DX1gRalH1mWrP,summer
37i9dQZF1EIfS0ZRAzGri5,summer
37i9dQZF1DXd1MXcE8WTXq,summer
5szqXZGkkXAEC2h39ENnBl,summer
37i9dQZF1DZ06evO30JqGN,summer
1TjDrfvgzM4O7JSlO8GCpE,summer
37i9dQZF1DXaTitkvoNNxt,summer
15bMIkyFRD9RMcG0DHqSTW,summer
37i9dQZF1EIgbSpFiT4ziE,swedish
37i9dQZF1DZ06evO0H7Hk1,swedish
3Z5oONe2ABn2XOg5D7Qafu,swedish
37i9dQZF1DZ06evO1BQaGs,swedish
5RmshM3vrWJKha5lHefxOW,swedish
7tvfjPMPrM1RqNTakcONLt,swedish
37i9dQZF1DX0ekBHz1NmKS,swedish
6Fmc14BIgmEjywQFv6qCbt,swedish
37i9dQZF1E4tbT6XkkiPTm,swedish
37i9dQZF1DZ06evO1SBByo,swedish
6OTx4Mju96ngUcXYgDRsnJ,synth-pop
37i9dQZF1EIcthwURCqDeg,synth-pop
37i9dQZF1DWU1f2CQHNexG,synth-pop
3lGinzH5NS0j3bqMp9wCmV,synth-pop
37i9dQZF1DXdLEN7aqioXM,synth-pop
37i9dQZF1DWYWA8YXAAo9Z,synth-pop
0AXfrXGusJujWzikNm2IVT,synth-pop
37i9dQZF1EIg1fFHYIUezl,synth-pop
37i9dQZF1DZ06evO1RO6KB,synth-pop
7pefpB9n6yJA2LY4aqSFCo,synth-pop
37i9dQZF1DXcCT9tm6fRIV,tango
36Z3ljs0Rgb7u2HD9COlcF,tango
0sAAYyQQemt7UD1rbICQJo,tango
0VJkOhHCVxgkWkWWcSdYJ2,tango
37i9dQZF1EIgMCiGV4HeMb,tango
1Wod1J0kAI1fDIAMs0yreb,tango
6yRUsQGRHRS74fHQmewjMH,tango
6QFXn3zlKUTbHOAhQV9mWn,tango
3jeaJ6dfdVtjHMa9qx6tlq,tango
1DAHSNpVpCFydXHrcTMpO8,tango
37i9dQZF1DWSYVW0BVc4a3,techno
37i9dQZF1DX6J5NfMJS675,techno
18vUeZ9BdtMRNV6gI8RnR6,techno
37i9dQZF1EIeKh45OZ1ylm,techno
37i9dQZF1DX36TRAnIL92N,techno
2sKjpFIcxrZJo665zLDHPr,techno
37i9dQZF1DX8ZMwsPgxIOs,techno
49XJeuUlNjVMxJ9WlSMBNs,techno
37i9dQZF1DZ06evO1v827y,techno
37i9dQZF1DZ06evO1NQh1L,techno
37i9dQZF1DX91oIci4su1D,trance
37i9dQZF1EId4OrskoRldL,trance
37i9dQZF1DXbtYAdenGE9U,trance
0Q3ugz23LAXFg2PvXJ8hMx,trance
37i9dQZF1DWXWbLEOaHnU3,trance
37i9dQZF1EIgxYfnNpP3aP,trance
37i9dQZF1DZ06evO3x8Ecb,trance
6zAMWyynYPrkul9kAQdqV7,trance
37i9dQZF1DX4MAWmETv8JA,trance
7cEc9ewYHymDkAHvyQf344,trance
37i9dQZF1DWVXbA4kjkg6G,trip-hop
3CmF38ZPAW670fLGaE1rMR,trip-hop
5lo6xaCORhF3VeCjvc0hhy,trip-hop
37i9dQZF1DZ06evO4rEFsP,trip-hop
14nZ7VGCS74NmxjIBQv4OF,trip-hop
37i9dQZF1EIefN78wVFavG,trip-hop
37i9dQZF1DZ06evO3zbGN3,trip-hop
37i9dQZF1EId08MqF9uRfD,trip-hop
37i9dQZF1DZ06evO2aDGpy,trip-hop
7fakVc9qwqthUDGP7DC9FT,trip-hop
49zj2KBAKg5jj9AfLzx9Iy,turkish
388OjS7Xm3Wrvg5XGNTpUT,turkish
37i9dQZF1DX5Cmakd3B354,turkish
37i9dQZF1EIcva9zrHA647,turkish
37i9dQZF1DX5Qv9u6xrrI7,turkish
5DoDf93EMkJWx7IxVRlYH0,turkish
37i9dQZF1DZ06evO4aP3GT,turkish
1pecY9rYj23fhPEHo0CGcd,turkish
7ydV7IhnVWC47piHil7dqB,turkish
37i9dQZF1DZ06evO0wadpe,turkish
50d7ggHy62jMDAQP1YNpuD,work-out
5al9D7YBzA4JxGG1yghLVF,work-out
37i9dQZF1EIgzSCNweQzPQ,work-out
37i9dQZF1DX70RN3TfWWJh,work-out
1SpoRcPPKH6Bu7IN0TAnJM,work-out
37i9dQZF1DX9s3cYAeKW5d,work-out
0OxRbscW9gq3FzENFlUPes,work-out
37i9dQZF1DXaL0oUdaMtnP,work-out
37i9dQZF1DWVciwe52Zt0R,work-out
7jU7bt1FT5yo269jn4Z1Sr,work-out
0q6c4fBoe3XFqkPgHo01KT,world-music
37i9dQZF1DZ06evO04A6fF,world-music
6r37nwRfWp4YMba5meFXGx,world-music
5CnhaCDgcDhrI0COEyLiWR,world-music
37i9dQZF1DZ06evO0OjgsJ,world-music
6uFApPtgDiCKAiDWgJ0l9v,world-music
37i9dQZF1EIhQNtqqlIuKM,world-music
37i9dQZF1EIcZpkgKfzOyN,world-music
5xRHEnp8YNVPoX0kNPQo88,world-music
37i9dQZF1DWUS3jbm4YExP,world-music
