id,name,album_id,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,color
2Q2mcoXVkioh4OBcL8mm4p,On Wat U On (with GloRilla),2IutoIS83zBRzRh9naG1Mz,hip-hop,0.894,0.528,1,-7.623,1,0.466,0.0444,0.0,0.108,0.2,144.532,audio_features,spotify:track:2Q2mcoXVkioh4OBcL8mm4p,https://api.spotify.com/v1/tracks/2Q2mcoXVkioh4OBcL8mm4p,https://api.spotify.com/v1/audio-analysis/2Q2mcoXVkioh4OBcL8mm4p,159720,4,[1.         0.70054304 0.37841105 1.        ]
2Q9pJ2YJOB6jENpyqqkqZf,Six Feet Under,5ouxbPTfPDOnC70GIkZ27F,rock,0.532,0.739,11,-6.383,0,0.109,0.0291,1.55e-06,0.317,0.492,175.032,audio_features,spotify:track:2Q9pJ2YJOB6jENpyqqkqZf,https://api.spotify.com/v1/tracks/2Q9pJ2YJOB6jENpyqqkqZf,https://api.spotify.com/v1/audio-analysis/2Q9pJ2YJOB6jENpyqqkqZf,191977,4,[0.5 0.  1.  1. ]
2QYbxx9xi3kMDXTXpRvF2P,"Prelude in E Minor (Chopin, #4)",1J03G8rAWAjCWhknjOo1k7,classical,0.343,0.055,9,-20.516,0,0.0457,0.979,0.874,0.113,0.0612,115.659,audio_features,spotify:track:2QYbxx9xi3kMDXTXpRvF2P,https://api.spotify.com/v1/tracks/2QYbxx9xi3kMDXTXpRvF2P,https://api.spotify.com/v1/audio-analysis/2QYbxx9xi3kMDXTXpRvF2P,177200,3,[1.0000000e+00 1.2246468e-16 6.1232340e-17 1.0000000e+00]
2Qzs78maIl8RzAbzGCHuOc,Retrograde (Arr. Rimmer / Maydew),0JI3Z1yxCT2j9ZXw4hXriA,classical,0.172,0.0187,2,-17.696,0,0.0425,0.987,0.74,0.118,0.185,76.703,audio_features,spotify:track:2Qzs78maIl8RzAbzGCHuOc,https://api.spotify.com/v1/tracks/2Qzs78maIl8RzAbzGCHuOc,https://api.spotify.com/v1/audio-analysis/2Qzs78maIl8RzAbzGCHuOc,221693,4,[1.0000000e+00 1.2246468e-16 6.1232340e-17 1.0000000e+00]
2R7xKsStJ9hNeZKoD9W5Nv,Up & Down,6VMrXUabbY8cFWLougHU5F,pop,0.728,0.796,1,-5.427,0,0.0584,0.01,0.000192,0.687,0.858,130.064,audio_features,spotify:track:2R7xKsStJ9hNeZKoD9W5Nv,https://api.spotify.com/v1/tracks/2R7xKsStJ9hNeZKoD9W5Nv,https://api.spotify.com/v1/audio-analysis/2R7xKsStJ9hNeZKoD9W5Nv,154349,4,[0.00196078 0.70928131 0.92328911 1.        ]
2RDjWEu4n4V7lGshySL4a2,It Could Happen to You,1FKkv7Mk67dv2gHkCqFdrf,jazz,0.367,0.0263,5,-26.424,0,0.0449,0.993,0.932,0.11,0.0713,77.998,audio_features,spotify:track:2RDjWEu4n4V7lGshySL4a2,https://api.spotify.com/v1/tracks/2RDjWEu4n4V7lGshySL4a2,https://api.spotify.com/v1/audio-analysis/2RDjWEu4n4V7lGshySL4a2,155208,4,[0.50392157 0.99998103 0.70492555 1.        ]
2RSAu3AGDi2sPhYEjSZmzv,OK,15kgnv34kf8eRCpNWZl79V,pop,0.826,0.634,2,-7.928,1,0.0358,0.0498,0.0105,0.222,0.96,124.965,audio_features,spotify:track:2RSAu3AGDi2sPhYEjSZmzv,https://api.spotify.com/v1/tracks/2RSAu3AGDi2sPhYEjSZmzv,https://api.spotify.com/v1/audio-analysis/2RSAu3AGDi2sPhYEjSZmzv,263987,4,[0.00196078 0.70928131 0.92328911 1.        ]
2ReyEk3kylmJ0YDC06xYp4,月の花,2aY1P1qCT5zhsMaGDUKzwR,pop,0.597,0.862,8,-4.729,1,0.0291,0.00556,0.000528,0.139,0.54,130.009,audio_features,spotify:track:2ReyEk3kylmJ0YDC06xYp4,https://api.spotify.com/v1/tracks/2ReyEk3kylmJ0YDC06xYp4,https://api.spotify.com/v1/audio-analysis/2ReyEk3kylmJ0YDC06xYp4,241153,4,[0.00196078 0.70928131 0.92328911 1.        ]
2RognU2ViRdA6HxnpAITJl,Mariposa tecknicolor,3pFykTd3Xwi8jtTrNFJEwa,rock,0.509,0.887,11,-6.647,1,0.0392,0.183,0.0,0.355,0.824,145.088,audio_features,spotify:track:2RognU2ViRdA6HxnpAITJl,https://api.spotify.com/v1/tracks/2RognU2ViRdA6HxnpAITJl,https://api.spotify.com/v1/audio-analysis/2RognU2ViRdA6HxnpAITJl,222347,4,[0.5 0.  1.  1. ]
2S2x5N5VJNn7vqYukvoFFC,How Do U Want It (ft. K-Ci & JoJo),78iX7tMceN0FsnmabAtlOC,hip-hop,0.762,0.838,8,-3.701,1,0.0963,0.033,0.0,0.0623,0.73,92.482,audio_features,spotify:track:2S2x5N5VJNn7vqYukvoFFC,https://api.spotify.com/v1/tracks/2S2x5N5VJNn7vqYukvoFFC,https://api.spotify.com/v1/audio-analysis/2S2x5N5VJNn7vqYukvoFFC,287547,4,[1.         0.70054304 0.37841105 1.        ]
2S9s6QYCdmSmXQDKpCtK6I,Made,4SVARHCaBlRSrfUO5YWMRy,pop,0.526,0.729,5,-4.363,1,0.0333,0.147,0.0,0.103,0.543,140.978,audio_features,spotify:track:2S9s6QYCdmSmXQDKpCtK6I,https://api.spotify.com/v1/tracks/2S9s6QYCdmSmXQDKpCtK6I,https://api.spotify.com/v1/audio-analysis/2S9s6QYCdmSmXQDKpCtK6I,195460,4,[0.00196078 0.70928131 0.92328911 1.        ]
2SECORaAeXbCP8LdKnuJW5,It's Up,5GOMPgCvpPqdLi09uiBbvq,hip-hop,0.729,0.699,2,-6.909,1,0.322,0.341,0.0,0.0746,0.489,143.208,audio_features,spotify:track:2SECORaAeXbCP8LdKnuJW5,https://api.spotify.com/v1/tracks/2SECORaAeXbCP8LdKnuJW5,https://api.spotify.com/v1/audio-analysis/2SECORaAeXbCP8LdKnuJW5,114181,4,[1.         0.70054304 0.37841105 1.        ]
2SaQRVlA0qJNvV8CQxX7AX,Runnin (with JP Saxe),74uGCjYtRRC4vuQiD6L97I,pop,0.543,0.448,0,-7.469,1,0.028,0.651,0.0,0.11,0.595,144.967,audio_features,spotify:track:2SaQRVlA0qJNvV8CQxX7AX,https://api.spotify.com/v1/tracks/2SaQRVlA0qJNvV8CQxX7AX,https://api.spotify.com/v1/audio-analysis/2SaQRVlA0qJNvV8CQxX7AX,206761,4,[0.00196078 0.70928131 0.92328911 1.        ]
2Si43OSoa3MW5mmc0mBs36,Sing For The Moment,1ftvBBcu7jYIvXyt3JWB8S,hip-hop,0.672,0.818,5,-4.209,0,0.109,0.00185,2.29e-06,0.0612,0.164,164.078,audio_features,spotify:track:2Si43OSoa3MW5mmc0mBs36,https://api.spotify.com/v1/tracks/2Si43OSoa3MW5mmc0mBs36,https://api.spotify.com/v1/audio-analysis/2Si43OSoa3MW5mmc0mBs36,339667,4,[1.         0.70054304 0.37841105 1.        ]
2SxtZcr9RPVvKnVPqUmiPe,Quiero Ser,0TYKKzAVX7gjUYtovNTFNE,rock,0.667,0.655,7,-4.755,1,0.0293,0.536,1.04e-06,0.115,0.636,137.052,audio_features,spotify:track:2SxtZcr9RPVvKnVPqUmiPe,https://api.spotify.com/v1/tracks/2SxtZcr9RPVvKnVPqUmiPe,https://api.spotify.com/v1/audio-analysis/2SxtZcr9RPVvKnVPqUmiPe,256720,4,[0.5 0.  1.  1. ]
2SzsBwBFIiPquJXYAjPobX,Lyra,5L3UdjWZwLklOtFkA1VDNF,classical,0.321,0.0456,1,-29.402,1,0.0366,0.995,0.97,0.107,0.439,75.975,audio_features,spotify:track:2SzsBwBFIiPquJXYAjPobX,https://api.spotify.com/v1/tracks/2SzsBwBFIiPquJXYAjPobX,https://api.spotify.com/v1/audio-analysis/2SzsBwBFIiPquJXYAjPobX,165720,4,[1.0000000e+00 1.2246468e-16 6.1232340e-17 1.0000000e+00]
2TB6PQkgnw9rrFRK4VOOrC,"Nocturne No. 2 in E-Flat Major, Op. 9 No. 2",5JZN2y1ePhusziw1DpndlL,classical,0.411,0.0487,10,-25.68,1,0.0383,0.985,0.918,0.0944,0.101,128.859,audio_features,spotify:track:2TB6PQkgnw9rrFRK4VOOrC,https://api.spotify.com/v1/tracks/2TB6PQkgnw9rrFRK4VOOrC,https://api.spotify.com/v1/audio-analysis/2TB6PQkgnw9rrFRK4VOOrC,248933,1,[1.0000000e+00 1.2246468e-16 6.1232340e-17 1.0000000e+00]
2TFzmt2xRoSd3KNelJcUxZ,They Say It's Wonderful,0Ydakb7npXmyTwFLvKc5qt,jazz,0.456,0.091,6,-17.217,1,0.0402,0.994,0.71,0.1,0.0682,77.071,audio_features,spotify:track:2TFzmt2xRoSd3KNelJcUxZ,https://api.spotify.com/v1/tracks/2TFzmt2xRoSd3KNelJcUxZ,https://api.spotify.com/v1/audio-analysis/2TFzmt2xRoSd3KNelJcUxZ,182627,1,[0.50392157 0.99998103 0.70492555 1.        ]
2TSfStvlAMLw89u3tali79,Dah Dah DahDah,47Thm1tltjJVofuRumhfmi,hip-hop,0.66,0.373,11,-10.234,1,0.595,0.149,0.0,0.106,0.35,167.912,audio_features,spotify:track:2TSfStvlAMLw89u3tali79,https://api.spotify.com/v1/tracks/2TSfStvlAMLw89u3tali79,https://api.spotify.com/v1/audio-analysis/2TSfStvlAMLw89u3tali79,151776,4,[1.         0.70054304 0.37841105 1.        ]
2TVtbMZR9r2nxI7XAnhxbF,Shallow - Piano Version,0VmNjm95rxyjhzwJiT3bhE,classical,0.468,0.0828,7,-21.229,1,0.0496,0.989,0.893,0.11,0.106,80.762,audio_features,spotify:track:2TVtbMZR9r2nxI7XAnhxbF,https://api.spotify.com/v1/tracks/2TVtbMZR9r2nxI7XAnhxbF,https://api.spotify.com/v1/audio-analysis/2TVtbMZR9r2nxI7XAnhxbF,258532,4,[1.0000000e+00 1.2246468e-16 6.1232340e-17 1.0000000e+00]
2TgPHDU8zPgAvkSLXkHKXR,Vato,5EyEI8tm60S6y2YKbjE0xI,hip-hop,0.484,0.711,1,-4.584,1,0.239,0.142,0.0,0.378,0.46,90.961,audio_features,spotify:track:2TgPHDU8zPgAvkSLXkHKXR,https://api.spotify.com/v1/tracks/2TgPHDU8zPgAvkSLXkHKXR,https://api.spotify.com/v1/audio-analysis/2TgPHDU8zPgAvkSLXkHKXR,284653,4,[1.         0.70054304 0.37841105 1.        ]
2U7tdZWeLlV8w8QUgxBNUF,Emily (Live) (Set 2),2lDhbh5JKYfZ9Bsso6jlkl,jazz,0.33,0.319,0,-14.294,1,0.038,0.984,0.926,0.252,0.201,177.769,audio_features,spotify:track:2U7tdZWeLlV8w8QUgxBNUF,https://api.spotify.com/v1/tracks/2U7tdZWeLlV8w8QUgxBNUF,https://api.spotify.com/v1/audio-analysis/2U7tdZWeLlV8w8QUgxBNUF,308053,3,[0.50392157 0.99998103 0.70492555 1.        ]
2UG7qeDq7Zl6Xcl5Og9c0m,Beautiful Friendship,2jtAPcf9pLMCr8dYLain3g,jazz,0.454,0.018,4,-27.847,0,0.0453,0.992,0.923,0.105,0.093,72.164,audio_features,spotify:track:2UG7qeDq7Zl6Xcl5Og9c0m,https://api.spotify.com/v1/tracks/2UG7qeDq7Zl6Xcl5Og9c0m,https://api.spotify.com/v1/audio-analysis/2UG7qeDq7Zl6Xcl5Og9c0m,158422,4,[0.50392157 0.99998103 0.70492555 1.        ]
2UPYanBCFUE1XeJUxFrMFP,In The Wee Small Hours Of The Morning,1n2ZwnIo8yDU6T64f2ARiK,jazz,0.518,0.126,0,-19.779,1,0.0337,0.954,0.936,0.0997,0.114,100.978,audio_features,spotify:track:2UPYanBCFUE1XeJUxFrMFP,https://api.spotify.com/v1/tracks/2UPYanBCFUE1XeJUxFrMFP,https://api.spotify.com/v1/audio-analysis/2UPYanBCFUE1XeJUxFrMFP,234795,4,[0.50392157 0.99998103 0.70492555 1.        ]
2UQ2oUbHiB8wWYCE42JX0k,My All,0TDPqwRP3NuPYnxm45BqPg,hip-hop,0.493,0.613,1,-6.636,1,0.414,0.0393,0.0,0.128,0.373,156.104,audio_features,spotify:track:2UQ2oUbHiB8wWYCE42JX0k,https://api.spotify.com/v1/tracks/2UQ2oUbHiB8wWYCE42JX0k,https://api.spotify.com/v1/audio-analysis/2UQ2oUbHiB8wWYCE42JX0k,197692,4,[1.         0.70054304 0.37841105 1.        ]
2UQ6oJL6UV5CeoO4VejBYl,Some kind of friend,0E1hU35PyKJn70EiD0pCgo,jazz,0.513,0.0172,7,-26.225,0,0.0462,0.995,0.95,0.138,0.266,70.588,audio_features,spotify:track:2UQ6oJL6UV5CeoO4VejBYl,https://api.spotify.com/v1/tracks/2UQ6oJL6UV5CeoO4VejBYl,https://api.spotify.com/v1/audio-analysis/2UQ6oJL6UV5CeoO4VejBYl,187623,1,[0.50392157 0.99998103 0.70492555 1.        ]
2UV0x98VGgwP4zF22WXGqS,I Like,2EgVTOYOPE1LamfsMRtBMy,rock,0.411,0.582,7,-10.64,1,0.0373,0.000695,2.49e-05,0.1,0.53,105.575,audio_features,spotify:track:2UV0x98VGgwP4zF22WXGqS,https://api.spotify.com/v1/tracks/2UV0x98VGgwP4zF22WXGqS,https://api.spotify.com/v1/audio-analysis/2UV0x98VGgwP4zF22WXGqS,274433,4,[0.5 0.  1.  1. ]
2UatfwTngd99ugjekcg8Kw,Good Night,0N3Zd0I4F8iTTzorbht0xH,jazz,0.492,0.0127,5,-24.554,1,0.0482,0.991,0.96,0.1,0.0594,83.104,audio_features,spotify:track:2UatfwTngd99ugjekcg8Kw,https://api.spotify.com/v1/tracks/2UatfwTngd99ugjekcg8Kw,https://api.spotify.com/v1/audio-analysis/2UatfwTngd99ugjekcg8Kw,135496,4,[0.50392157 0.99998103 0.70492555 1.        ]
2UceJwwq4nKC1xJRqfHrRD,Moonlit Melodies,4oyDxC2aBhxE79tbJkBUFe,jazz,0.59,0.00379,4,-26.243,1,0.0633,0.995,0.925,0.0899,0.223,82.874,audio_features,spotify:track:2UceJwwq4nKC1xJRqfHrRD,https://api.spotify.com/v1/tracks/2UceJwwq4nKC1xJRqfHrRD,https://api.spotify.com/v1/audio-analysis/2UceJwwq4nKC1xJRqfHrRD,116369,4,[0.50392157 0.99998103 0.70492555 1.        ]
2UqYwWfjMDyCRnJc1Eebnn,The Dreamer,2MxcrtQBHD4YbrPdCJaAY0,jazz,0.432,0.137,3,-18.125,1,0.0311,0.956,0.168,0.0873,0.271,94.819,audio_features,spotify:track:2UqYwWfjMDyCRnJc1Eebnn,https://api.spotify.com/v1/tracks/2UqYwWfjMDyCRnJc1Eebnn,https://api.spotify.com/v1/audio-analysis/2UqYwWfjMDyCRnJc1Eebnn,217800,4,[0.50392157 0.99998103 0.70492555 1.        ]
2VEB1PohDkoy7NBDeKhepa,In a Sentimental Mood,3Lc55JT9sZ0c4nTVu2xKWD,jazz,0.539,0.121,2,-11.899,0,0.0531,0.963,0.355,0.217,0.26,104.248,audio_features,spotify:track:2VEB1PohDkoy7NBDeKhepa,https://api.spotify.com/v1/tracks/2VEB1PohDkoy7NBDeKhepa,https://api.spotify.com/v1/audio-analysis/2VEB1PohDkoy7NBDeKhepa,386440,4,[0.50392157 0.99998103 0.70492555 1.        ]
2VEl4VVVJYdNZhH8yAp5rB,Aquarell,3oGMvXfgNHJ5GLuUf54ikM,jazz,0.741,0.236,10,-12.214,0,0.0457,0.787,0.781,0.101,0.384,86.034,audio_features,spotify:track:2VEl4VVVJYdNZhH8yAp5rB,https://api.spotify.com/v1/tracks/2VEl4VVVJYdNZhH8yAp5rB,https://api.spotify.com/v1/audio-analysis/2VEl4VVVJYdNZhH8yAp5rB,123461,4,[0.50392157 0.99998103 0.70492555 1.        ]
2VhJ4nrPorAbySEgO4V0BS,Soñé - En Vivo,5fl6q7SKOuaO2tHXeTaZeV,rock,0.627,0.476,2,-7.231,1,0.0249,0.132,0.0147,0.716,0.5,83.0,audio_features,spotify:track:2VhJ4nrPorAbySEgO4V0BS,https://api.spotify.com/v1/tracks/2VhJ4nrPorAbySEgO4V0BS,https://api.spotify.com/v1/audio-analysis/2VhJ4nrPorAbySEgO4V0BS,226627,4,[0.5 0.  1.  1. ]
2VkD1v3tYy51yHdalZzEgJ,Good Morning,3H6vplgx5uGnFxXtGTXAYm,pop,0.701,0.822,5,-4.181,1,0.0738,0.0541,0.0,0.157,0.392,88.025,audio_features,spotify:track:2VkD1v3tYy51yHdalZzEgJ,https://api.spotify.com/v1/tracks/2VkD1v3tYy51yHdalZzEgJ,https://api.spotify.com/v1/audio-analysis/2VkD1v3tYy51yHdalZzEgJ,212520,4,[0.00196078 0.70928131 0.92328911 1.        ]
2W2JGTBmzMyP0j4jvaogsQ,In the End,13INsz9Ec6Xvwm3K3TjGcl,classical,0.142,0.363,3,-8.718,0,0.032,0.675,0.875,0.115,0.0784,96.993,audio_features,spotify:track:2W2JGTBmzMyP0j4jvaogsQ,https://api.spotify.com/v1/tracks/2W2JGTBmzMyP0j4jvaogsQ,https://api.spotify.com/v1/audio-analysis/2W2JGTBmzMyP0j4jvaogsQ,247156,4,[1.0000000e+00 1.2246468e-16 6.1232340e-17 1.0000000e+00]
2W58HMaCbjcUfZnZaeHtcC,Memory Lane (Sittin' in da Park),3kEtdS2pH6hKcMU9Wioob1,hip-hop,0.648,0.841,0,-4.322,1,0.212,0.31,0.0,0.136,0.624,89.564,audio_features,spotify:track:2W58HMaCbjcUfZnZaeHtcC,https://api.spotify.com/v1/tracks/2W58HMaCbjcUfZnZaeHtcC,https://api.spotify.com/v1/audio-analysis/2W58HMaCbjcUfZnZaeHtcC,248213,4,[1.         0.70054304 0.37841105 1.        ]
2W6AJAQi1lQU8wrZCnaZTy,Easy On Me,6DgzorRqPflcNX5Gip8ta3,classical,0.347,0.0721,5,-22.657,1,0.0492,0.995,0.938,0.0818,0.213,74.416,audio_features,spotify:track:2W6AJAQi1lQU8wrZCnaZTy,https://api.spotify.com/v1/tracks/2W6AJAQi1lQU8wrZCnaZTy,https://api.spotify.com/v1/audio-analysis/2W6AJAQi1lQU8wrZCnaZTy,196000,3,[1.0000000e+00 1.2246468e-16 6.1232340e-17 1.0000000e+00]
2WMyu5IYgxEuCd6xgFgJrl,Nature Boy,3NoP1ifIejWkGSDsO9T2xH,jazz,0.203,0.0895,2,-19.755,0,0.0404,0.971,0.0213,0.108,0.115,173.451,audio_features,spotify:track:2WMyu5IYgxEuCd6xgFgJrl,https://api.spotify.com/v1/tracks/2WMyu5IYgxEuCd6xgFgJrl,https://api.spotify.com/v1/audio-analysis/2WMyu5IYgxEuCd6xgFgJrl,173533,1,[0.50392157 0.99998103 0.70492555 1.        ]
2WO1QXoR1o0R1rYKAxF7Ya,Lost In Stereo,7tY7NcC2gKTxXsTJM6zK5I,pop,0.473,0.963,10,-3.795,1,0.0571,0.00309,0.0,0.244,0.582,150.033,audio_features,spotify:track:2WO1QXoR1o0R1rYKAxF7Ya,https://api.spotify.com/v1/tracks/2WO1QXoR1o0R1rYKAxF7Ya,https://api.spotify.com/v1/audio-analysis/2WO1QXoR1o0R1rYKAxF7Ya,227467,4,[0.00196078 0.70928131 0.92328911 1.        ]
2WPlQnqZ3VMkv09nme29W3,Air,1WVFnAYt24SDcdv1WZn1Np,jazz,0.724,0.331,2,-12.221,0,0.0667,0.741,0.774,0.113,0.28,79.955,audio_features,spotify:track:2WPlQnqZ3VMkv09nme29W3,https://api.spotify.com/v1/tracks/2WPlQnqZ3VMkv09nme29W3,https://api.spotify.com/v1/audio-analysis/2WPlQnqZ3VMkv09nme29W3,167771,4,[0.50392157 0.99998103 0.70492555 1.        ]
2WbaP8teQvNv2gUWsb4J1u,A Pair of Us,26BL8Szw14PDJX0oxnHhKj,classical,0.239,0.00984,7,-30.417,1,0.0386,0.988,0.875,0.11,0.0431,73.67,audio_features,spotify:track:2WbaP8teQvNv2gUWsb4J1u,https://api.spotify.com/v1/tracks/2WbaP8teQvNv2gUWsb4J1u,https://api.spotify.com/v1/audio-analysis/2WbaP8teQvNv2gUWsb4J1u,167341,1,[1.0000000e+00 1.2246468e-16 6.1232340e-17 1.0000000e+00]
2WkuESwWyJ1txlbXnDIwPm,A Catalogue of Afternoons,3vEiYqSfrz7tHnHq14XHQd,classical,0.126,0.0805,11,-31.267,1,0.0413,0.996,0.852,0.0976,0.124,205.971,audio_features,spotify:track:2WkuESwWyJ1txlbXnDIwPm,https://api.spotify.com/v1/tracks/2WkuESwWyJ1txlbXnDIwPm,https://api.spotify.com/v1/audio-analysis/2WkuESwWyJ1txlbXnDIwPm,108773,5,[1.0000000e+00 1.2246468e-16 6.1232340e-17 1.0000000e+00]
2XHzzp1j4IfTNp1FTn7YFg,Love Me,6Pqlfg42Sc3ElNuyt5NUiK,hip-hop,0.669,0.634,11,-6.476,1,0.0327,0.0125,0.0,0.0946,0.496,124.906,audio_features,spotify:track:2XHzzp1j4IfTNp1FTn7YFg,https://api.spotify.com/v1/tracks/2XHzzp1j4IfTNp1FTn7YFg,https://api.spotify.com/v1/audio-analysis/2XHzzp1j4IfTNp1FTn7YFg,255053,4,[1.         0.70054304 0.37841105 1.        ]
2XO9bcTTRv8RVozy7NtW16,Out In Post,4jyYeF6yp4Q2g6zmItpBAg,jazz,0.544,0.124,9,-15.86,0,0.0339,0.969,0.937,0.0785,0.274,53.495,audio_features,spotify:track:2XO9bcTTRv8RVozy7NtW16,https://api.spotify.com/v1/tracks/2XO9bcTTRv8RVozy7NtW16,https://api.spotify.com/v1/audio-analysis/2XO9bcTTRv8RVozy7NtW16,216138,4,[0.50392157 0.99998103 0.70492555 1.        ]
2XRnbXXt4vdrPdI3QL8Lym,"Swan Lake (Suite), Op.20a, TH 219: 1. Scene - Swan Theme",1HNI6dxswUbbxXT72asiH6,classical,0.0786,0.227,4,-16.041,0,0.041,0.919,0.924,0.138,0.056,69.884,audio_features,spotify:track:2XRnbXXt4vdrPdI3QL8Lym,https://api.spotify.com/v1/tracks/2XRnbXXt4vdrPdI3QL8Lym,https://api.spotify.com/v1/audio-analysis/2XRnbXXt4vdrPdI3QL8Lym,185440,4,[1.0000000e+00 1.2246468e-16 6.1232340e-17 1.0000000e+00]
2XU0oxnq2qxCpomAAuJY8K,Dance Monkey,0UywfDKYlyiu1b38DRrzYD,pop,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,audio_features,spotify:track:2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/tracks/2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/audio-analysis/2XU0oxnq2qxCpomAAuJY8K,209438,4,[0.00196078 0.70928131 0.92328911 1.        ]
2XYEu7Deyz20WeL6Py3XLc,Glassworks: Opening,4WMVFHCPiUEurlsWDF1Deq,classical,0.0745,0.00696,3,-39.507,1,0.0434,0.994,0.915,0.071,0.0846,213.087,audio_features,spotify:track:2XYEu7Deyz20WeL6Py3XLc,https://api.spotify.com/v1/tracks/2XYEu7Deyz20WeL6Py3XLc,https://api.spotify.com/v1/audio-analysis/2XYEu7Deyz20WeL6Py3XLc,464453,3,[1.0000000e+00 1.2246468e-16 6.1232340e-17 1.0000000e+00]
2XpPGcRWevUyye6j0pCNFQ,Unending,1J3QLGLdMJZfIFLxsvojWW,jazz,0.391,0.192,0,-13.954,1,0.0325,0.948,0.923,0.11,0.137,106.366,audio_features,spotify:track:2XpPGcRWevUyye6j0pCNFQ,https://api.spotify.com/v1/tracks/2XpPGcRWevUyye6j0pCNFQ,https://api.spotify.com/v1/audio-analysis/2XpPGcRWevUyye6j0pCNFQ,257566,4,[0.50392157 0.99998103 0.70492555 1.        ]
2XrXZ0DH1mqspN4mZWEp05,It's Not Just Me,6kH8vRc89EBSXfHCl2TJ6E,jazz,0.703,0.425,11,-10.604,0,0.0367,0.611,0.879,0.116,0.346,89.954,audio_features,spotify:track:2XrXZ0DH1mqspN4mZWEp05,https://api.spotify.com/v1/tracks/2XrXZ0DH1mqspN4mZWEp05,https://api.spotify.com/v1/audio-analysis/2XrXZ0DH1mqspN4mZWEp05,171333,4,[0.50392157 0.99998103 0.70492555 1.        ]
2XynYulas10Wmef4Gqrxw9,Hate.,58Wux1agKhGHX31vtdmKsV,rock,0.644,0.834,11,-7.497,1,0.0358,0.00161,0.0412,0.0875,0.744,94.922,audio_features,spotify:track:2XynYulas10Wmef4Gqrxw9,https://api.spotify.com/v1/tracks/2XynYulas10Wmef4Gqrxw9,https://api.spotify.com/v1/audio-analysis/2XynYulas10Wmef4Gqrxw9,137221,4,[0.5 0.  1.  1. ]
2XzHou7MZzOBQBqjWw86Nt,Love Me Or Leave Me,4bGiPtwVEKcXbXs7oKCMqD,jazz,0.572,0.398,0,-10.751,1,0.0376,0.841,4.59e-06,0.128,0.76,86.135,audio_features,spotify:track:2XzHou7MZzOBQBqjWw86Nt,https://api.spotify.com/v1/tracks/2XzHou7MZzOBQBqjWw86Nt,https://api.spotify.com/v1/audio-analysis/2XzHou7MZzOBQBqjWw86Nt,244867,4,[0.50392157 0.99998103 0.70492555 1.        ]
2Y28AeUQPTx6UqWJImdPTf,Indian Flute (feat. Sebastian & Raje Shwari),0jfrooQp2CEzzX0kwwcnM9,hip-hop,0.565,0.499,11,-11.49,0,0.366,0.265,0.0745,0.877,0.771,87.908,audio_features,spotify:track:2Y28AeUQPTx6UqWJImdPTf,https://api.spotify.com/v1/tracks/2Y28AeUQPTx6UqWJImdPTf,https://api.spotify.com/v1/audio-analysis/2Y28AeUQPTx6UqWJImdPTf,201813,4,[1.         0.70054304 0.37841105 1.        ]
2Y67qsABsPKMrvCxPCzL6r,We Go Down Together (with Khalid),3ja0XiK9ABd3vSbLNHlna3,pop,0.494,0.348,9,-9.791,0,0.03,0.652,1.07e-05,0.0859,0.134,104.923,audio_features,spotify:track:2Y67qsABsPKMrvCxPCzL6r,https://api.spotify.com/v1/tracks/2Y67qsABsPKMrvCxPCzL6r,https://api.spotify.com/v1/audio-analysis/2Y67qsABsPKMrvCxPCzL6r,184963,3,[0.00196078 0.70928131 0.92328911 1.        ]
2YMyVYNLmFDD0KGtNkkgFa,Kissing Strangers,06gn37D7SVYKofXqDneiTp,pop,0.776,0.741,7,-5.804,1,0.041,0.0506,0.0,0.0701,0.854,120.079,audio_features,spotify:track:2YMyVYNLmFDD0KGtNkkgFa,https://api.spotify.com/v1/tracks/2YMyVYNLmFDD0KGtNkkgFa,https://api.spotify.com/v1/audio-analysis/2YMyVYNLmFDD0KGtNkkgFa,202480,4,[0.00196078 0.70928131 0.92328911 1.        ]
2YfZhXTjnsNOXfSeVZdmqy,the color of the sky - sleep rework,1Lv022YCTEYHI7B3lqLJ60,classical,0.495,0.0156,9,-31.813,0,0.0331,0.993,0.921,0.0847,0.354,139.869,audio_features,spotify:track:2YfZhXTjnsNOXfSeVZdmqy,https://api.spotify.com/v1/tracks/2YfZhXTjnsNOXfSeVZdmqy,https://api.spotify.com/v1/audio-analysis/2YfZhXTjnsNOXfSeVZdmqy,176281,4,[1.0000000e+00 1.2246468e-16 6.1232340e-17 1.0000000e+00]
2Yjy18mT1Tjfrut6sMV0zy,Last Night,7aj4cB74oT3vTHDHAMaiHw,pop,0.496,0.693,6,-5.413,1,0.0344,0.436,0.0,0.14,0.538,204.057,audio_features,spotify:track:2Yjy18mT1Tjfrut6sMV0zy,https://api.spotify.com/v1/tracks/2Yjy18mT1Tjfrut6sMV0zy,https://api.spotify.com/v1/audio-analysis/2Yjy18mT1Tjfrut6sMV0zy,163855,4,[0.00196078 0.70928131 0.92328911 1.        ]
